,id,url,type,age,gender,size,coat,breed,photos,med_photos
140,42836753,https://www.petfinder.com/cat/grant-42836753/il/barrington-hills/fur-keeps-animal-rescue-inc-il370/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Male,Medium,Medium,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42836753/1/?bust=1537753767&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42836753/1/?bust=1537753767&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42836753/1/?bust=1537753767&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42836753/1/?bust=1537753767'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42836753/1/?bust=1537753767&width=300']
141,42791505,https://www.petfinder.com/cat/kitkat-42791505/tx/denton/city-of-denton-animal-services-tx79/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Male,Large,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/3/?bust=1537924504&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/3/?bust=1537924504&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/3/?bust=1537924504&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/3/?bust=1537924504'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/1/?bust=1537644031&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/1/?bust=1537644031&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/1/?bust=1537644031&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/1/?bust=1537644031'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/2/?bust=1537924504&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/2/?bust=1537924504&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/2/?bust=1537924504&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/2/?bust=1537924504'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/4/?bust=1537924505&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/4/?bust=1537924505&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/4/?bust=1537924505&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/4/?bust=1537924505'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/3/?bust=1537924504&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/1/?bust=1537644031&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/2/?bust=1537924504&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42791505/4/?bust=1537924505&width=300']"
142,42635732,https://www.petfinder.com/cat/fiona-42635732/ca/whittier/southern-california-abyssinian-rescue-scar-ca2245/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/4/?bust=1535852188&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/4/?bust=1535852188&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/4/?bust=1535852188&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/4/?bust=1535852188'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/1/?bust=1535851832&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/1/?bust=1535851832&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/1/?bust=1535851832&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/1/?bust=1535851832'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/2/?bust=1535851881&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/2/?bust=1535851881&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/2/?bust=1535851881&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/2/?bust=1535851881'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/4/?bust=1535852188&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/1/?bust=1535851832&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42635732/2/?bust=1535851881&width=300']"
143,42574402,https://www.petfinder.com/cat/sermon-42574402/tx/mexia/laras-house-tx1275/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Male,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42574402/1/?bust=1535228558&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42574402/1/?bust=1535228558&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42574402/1/?bust=1535228558&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42574402/1/?bust=1535228558'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42574402/1/?bust=1535228558&width=300']
144,42549203,https://www.petfinder.com/cat/abbyrose-42549203/ca/whittier/southern-california-abyssinian-rescue-scar-ca2245/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Senior,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/1/?bust=1534985771&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/1/?bust=1534985771&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/1/?bust=1534985771&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/1/?bust=1534985771'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/2/?bust=1534985773&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/2/?bust=1534985773&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/2/?bust=1534985773&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/2/?bust=1534985773'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/3/?bust=1534985798&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/3/?bust=1534985798&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/3/?bust=1534985798&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/3/?bust=1534985798'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/1/?bust=1534985771&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/2/?bust=1534985773&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42549203/3/?bust=1534985798&width=300']"
145,42509412,https://www.petfinder.com/cat/christine-mcvie-42509412/ca/vista/baja-animal-sanctuary-ca1080/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/1/?bust=1534635889&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/1/?bust=1534635889&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/1/?bust=1534635889&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/1/?bust=1534635889'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/2/?bust=1534635977&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/2/?bust=1534635977&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/2/?bust=1534635977&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/2/?bust=1534635977'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/3/?bust=1538451169&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/3/?bust=1538451169&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/3/?bust=1538451169&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/3/?bust=1538451169'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/4/?bust=1538451170&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/4/?bust=1538451170&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/4/?bust=1538451170&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/4/?bust=1538451170'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/5/?bust=1538451170&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/5/?bust=1538451170&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/5/?bust=1538451170&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/5/?bust=1538451170'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/6/?bust=1538451171&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/6/?bust=1538451171&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/6/?bust=1538451171&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/6/?bust=1538451171'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/1/?bust=1534635889&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/2/?bust=1534635977&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/3/?bust=1538451169&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/4/?bust=1538451170&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/5/?bust=1538451170&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42509412/6/?bust=1538451171&width=300']"
146,42475197,https://www.petfinder.com/cat/lilly-42475197/tn/columbia/city-of-columbia-maury-county-animal-services-facility-tn51/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/1/?bust=1534441059&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/1/?bust=1534441059&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/1/?bust=1534441059&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/1/?bust=1534441059'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/2/?bust=1534441351&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/2/?bust=1534441351&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/2/?bust=1534441351&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/2/?bust=1534441351'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/1/?bust=1534441059&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42475197/2/?bust=1534441351&width=300']"
147,42473567,https://www.petfinder.com/cat/retro-42473567/nc/hendersonville/blue-ridge-humane-society-nc494/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Female,Small,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/4/?bust=1534267168&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/4/?bust=1534267168&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/4/?bust=1534267168&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/4/?bust=1534267168'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/1/?bust=1534261556&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/1/?bust=1534261556&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/1/?bust=1534261556&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/1/?bust=1534261556'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/2/?bust=1534261562&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/2/?bust=1534261562&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/2/?bust=1534261562&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/2/?bust=1534261562'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/3/?bust=1534261575&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/3/?bust=1534261575&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/3/?bust=1534261575&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/3/?bust=1534261575'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/5/?bust=1534267168&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/5/?bust=1534267168&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/5/?bust=1534267168&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/5/?bust=1534267168'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/6/?bust=1534267169&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/6/?bust=1534267169&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/6/?bust=1534267169&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/6/?bust=1534267169'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/4/?bust=1534267168&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/1/?bust=1534261556&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/2/?bust=1534261562&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/3/?bust=1534261575&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/5/?bust=1534267168&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42473567/6/?bust=1534267169&width=300']"
148,42363624,https://www.petfinder.com/cat/laddie-42363624/pa/kimberton/northeast-abyssinian-rescue-pa991/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Male,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/2/?bust=1533238768&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/2/?bust=1533238768&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/2/?bust=1533238768&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/2/?bust=1533238768'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/1/?bust=1533238765&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/1/?bust=1533238765&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/1/?bust=1533238765&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/1/?bust=1533238765'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/3/?bust=1533238776&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/3/?bust=1533238776&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/3/?bust=1533238776&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/3/?bust=1533238776'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/4/?bust=1533238778&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/4/?bust=1533238778&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/4/?bust=1533238778&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/4/?bust=1533238778'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/5/?bust=1533238779&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/5/?bust=1533238779&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/5/?bust=1533238779&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/5/?bust=1533238779'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/6/?bust=1533238781&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/6/?bust=1533238781&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/6/?bust=1533238781&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/6/?bust=1533238781'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/2/?bust=1533238768&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/1/?bust=1533238765&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/3/?bust=1533238776&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/4/?bust=1533238778&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/5/?bust=1533238779&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42363624/6/?bust=1533238781&width=300']"
149,42330399,https://www.petfinder.com/cat/christine-mcvie-42330399/ca/vista/baja-animal-sanctuary-ca1080/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/1/?bust=1533254218&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/1/?bust=1533254218&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/1/?bust=1533254218&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/1/?bust=1533254218'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/2/?bust=1533254219&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/2/?bust=1533254219&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/2/?bust=1533254219&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/2/?bust=1533254219'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/3/?bust=1533254221&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/3/?bust=1533254221&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/3/?bust=1533254221&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/3/?bust=1533254221'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/4/?bust=1533254221&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/4/?bust=1533254221&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/4/?bust=1533254221&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/4/?bust=1533254221'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/5/?bust=1533254222&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/5/?bust=1533254222&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/5/?bust=1533254222&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/5/?bust=1533254222'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/6/?bust=1533254222&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/6/?bust=1533254222&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/6/?bust=1533254222&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/6/?bust=1533254222'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/1/?bust=1533254218&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/2/?bust=1533254219&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/3/?bust=1533254221&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/4/?bust=1533254221&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/5/?bust=1533254222&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42330399/6/?bust=1533254222&width=300']"
150,42322273,https://www.petfinder.com/cat/zena-42322273/ca/santa-barbara/animal-shelter-assistance-program-asap-ca267/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Senior,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/1/?bust=1532825601&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/1/?bust=1532825601&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/1/?bust=1532825601&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/1/?bust=1532825601'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/2/?bust=1532825606&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/2/?bust=1532825606&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/2/?bust=1532825606&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/2/?bust=1532825606'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/3/?bust=1532825614&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/3/?bust=1532825614&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/3/?bust=1532825614&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/3/?bust=1532825614'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/1/?bust=1532825601&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/2/?bust=1532825606&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42322273/3/?bust=1532825614&width=300']"
151,42301282,https://www.petfinder.com/cat/katalina-42301282/ca/whittier/southern-california-abyssinian-rescue-scar-ca2245/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/3/?bust=1571017328&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/3/?bust=1571017328&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/3/?bust=1571017328&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/3/?bust=1571017328'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/1/?bust=1571017327&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/1/?bust=1571017327&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/1/?bust=1571017327&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/1/?bust=1571017327'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/2/?bust=1571017327&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/2/?bust=1571017327&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/2/?bust=1571017327&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/2/?bust=1571017327'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/3/?bust=1571017328&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/1/?bust=1571017327&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42301282/2/?bust=1571017327&width=300']"
